"","Fire_ID","ppt_tsm","tmax_tsm"
"1","SLK4_2003_1401",72.3394972517648,20.5584123927763
"2","WAW21_2003_1406",106.477626211775,16.9333298956162
"3","DRY57_2003_1410",86.7136816955654,19.2618765862915
"4","NIP58_2003_1421",59.1539215863189,18.6697233349145
"5","KEN110_2003_1423",310.382360196315,21.3665964658043
"6","RED68_2003_1428",62.1841750445992,20.1984177920152
"7","SLK20_2003_1434",9.62695404236344,18.8384675431526
"8","SAU7_2003_1436",54.6749568289605,9.37926298500835
"9","DRY58_2003_1441",105.630193990661,18.1810811258131
"10","KLK5_2003_1495",62.2086148936932,13.3499453911414
"11","KLK9_2003_1496",0,17.5011508922138
"12","SLK71_2003_1538",136.247985576021,20.9676871645278
"13","NIP68_2003_1407",116.959705026601,21.9290614901742
"14","SLK70_2003_1431",28.1122221548425,20.0963341360768
"15","SLK66_2003_1432",12.3524583066869,20.518290737228
"16","SLK1_2003_1453",6.63466380963266,19.4283583999943
"17","SLK101_2003_1480",161.208139656487,22.4804326804109
"18","NIP72_2003_1483",126.348681945726,21.5371000029824
"19","SLK65_2003_1488",11.7614814387411,19.9676987849549
"20","SLK94_2003_1494",167.547952478741,22.5454281840269
"21","NIP95_2003_1500",146.383453904163,22.6469073694403
"22","DRY5_2003_1418",594.359999917448,8.10955047607422
"23","FOR11_2003_1420",19.2641419190042,14.1491732888188
"24","FOR14_2003_1484",18.3915160694813,14.2204905505633
"25","SLK51_2003_1403",56.4358280881506,21.0280607741632
"26","SLK58_2003_1412",65.4464193481536,20.8804663713882
"27","RED90_2003_1422",186.454881357095,22.2624874675975
"28","RED91_2003_1438",176.468987507076,22.932627591386
"29","RED65_2003_1440",75.2768407001674,20.4985739199915
"30","SLK57_2003_1479",58.8708235559752,20.7099151284333
"31","RED82_2003_1498",202.40107231497,21.4592871680559
"32","RED93_2003_1545",211.800932343926,22.8731873401163
"33","SLK80_2003_1547",188.208204406082,21.5638610478668
"34","NIP92_2003_1402",196.510281619352,22.7813468522537
"35","WAW13_2003_1409",70.2842159522217,16.1849723497431
"36","NIP42_2003_1430",57.7654717206781,20.2572793709849
"37","NIP81_2003_1437",188.398383804192,22.8002150698075
"38","NIP17_2003_1485",36.1936687818026,16.5937797908626
"39","THU28_2003_1502",91.7355092324038,11.6363780893744
"40","WAW23_2003_1503",71.3028037476776,18.7815308554521
"41","THU66_2003_1537",70.8696511716689,20.8866666715273
"42","NIP59_2003_1555",46.9508028411094,21.7949857671794
"43","NIP79_2003_1558",186.843730334761,22.8422395410445
"44","KLK9_2004_1508",490.804659459793,17.8461699195233
"45","TIM19_2005_1512",146.014569919416,20.1311765308525
"46","FOR14_2005_1514",384.946207560101,20.254915752004
"47","COC10_2005_1519",81.2113699083363,13.0741630162948
"48","THU57_2005_1526",414.175328803019,19.1674274065485
"49","THU67_2005_1528",389.248105339279,19.2915459640462
"50","HEA63_2005_1511",203.143312765045,20.6245785578628
"51","CHA18_2005_1513",163.795171633143,19.8356459669292
"52","TIM7_2005_1515",71.6121226999327,13.3530932430111
"53","FOR24_2005_1516",334.524579788393,19.9982580358929
"54","TIM5_2005_1517",63.7962281759528,13.4479400215217
"55","FOR18_2005_1520",322.645697167025,19.8121274634253
"56","NIP52_2005_1522",266.133248767257,18.1190827039572
"57","NIP80_2005_1523",273.093469926508,19.9801821392622
"58","TIM56_2005_1529",157.047282959415,19.7129113355021
"59","THU31_2005_1510",274.984037574944,18.5148565412322
"60","NIP112_2005_1518",307.395622729996,19.3994432191453
"61","NIP20_2005_1521",142.334487744913,15.0655590601685
"62","THU30_2005_1525",328.494306092475,18.396116009959
"63","THU65_2005_1527",355.736271838616,19.8817314157675
"64","COC37_2005_1533",280.029618043993,19.056337700492
"65","SLK40_2005_1534",334.641856035888,18.3127587223274
"66","SLK25_2005_1535",258.611280420062,17.0799002520806
"67","NIP104_2005_1536",273.489215211862,19.3808630064585
"68","SUD8_2006_1561",79.0441725280634,12.4730921854639
"69","NIP409_2006_1570",311.007021137696,18.1393906326183
"70","NIP322_2006_1573",410.109191933756,18.7933502547881
"71","SLK44_2006_1593",166.385636974005,17.9133680782337
"72","NIP257_2006_1604",323.175289552731,19.0640390211536
"73","NIP323_2006_1607",385.299368385309,19.1464470719262
"74","NIP328_2006_1608",389.114551609755,19.1974557226001
"75","NIP296_2006_1609",356.416085745787,18.893353923857
"76","NIP341_2006_1614",397.95767261781,18.7820850749348
"77","NIP334_2006_1616",260.583219999629,19.5062923517898
"78","NIP338_2006_1664",371.055262168346,18.9810044387044
"79","SLK40_2006_1672",208.90101064164,18.3403981547402
"80","COC34_2006_1686",215.293271250884,20.4611730129919
"81","DRY79_2006_1692",189.606455778833,21.4363951456398
"82","RED84_2006_1576",273.997511340869,20.509489340386
"83","RED175_2006_1577",272.468002270826,20.6421182997363
"84","RED177_2006_1579",329.92972984905,20.5024262161942
"85","RED182_2006_1626",298.369186483629,20.4210216484565
"86","RED183_2006_1627",278.7517322018,20.3572291920134
"87","RED176_2006_1632",293.114025498298,20.6343235654036
"88","RED186_2006_1677",146.809684945501,17.6995741903433
"89","RED192_2006_1680",255.509934392412,20.3118416255976
"90","SAU78_2006_1560",250.015156542627,20.2765861712004
"91","THU246_2006_1597",451.789734332899,19.0509021360366
"92","THU187_2006_1598",436.116168327349,18.9532936497739
"93","THU189_2006_1610",403.776976753813,18.9494804933038
"94","SLK30_2006_1581",165.20224169468,17.8490887771543
"95","SLK118_2006_1590",359.351463529758,19.4483575239414
"96","RED14_2006_1594",105.631960640585,16.1313461228913
"97","RED15_2006_1595",160.906853180977,17.1084798530296
"98","SLK45_2006_1599",133.400841920692,17.9562830004776
"99","RED163_2006_1625",364.571004370605,20.4580411607887
"100","RED146_2006_1628",329.628655363669,20.399621336235
"101","RED113_2006_1629",340.914738230256,20.5324540603912
"102","RED69_2006_1673",212.879206175653,18.9781211065868
"103","SLK38_2006_1674",268.783426083602,19.5701187304026
"104","SLK42_2006_1675",191.866050502395,18.5936852623435
"105","RED188_2006_1676",313.682596138866,20.0870287820778
"106","RED184_2006_1678",296.612484350024,20.4557072241702
"107","RED16_2006_1679",138.158706512659,18.0777179291259
"108","SLK48_2006_1681",336.549441451311,20.4129651151182
"109","RED193_2006_1682",307.983862072551,20.3519817129809
"110","COC14_2006_1606",18.4847203882307,14.540731501135
"111","COC8_2006_1649",17.8285583557772,15.1656953557564
"112","COC9_2006_1654",17.6226216728623,15.2165920747293
"113","NIP262_2006_1567",283.954089396202,19.9110333256828
"114","NIP406_2006_1569",262.680531459555,19.6250070321631
"115","NIP238_2006_1571",317.574720245856,18.0937986025181
"116","NIP426_2006_1572",282.44264742869,20.1646652138207
"117","NIP365_2006_1574",263.520465095231,19.7859915916562
"118","NIP391_2006_1575",323.433082868302,18.1038793897158
"119","NIP189_2006_1580",291.595462316054,20.2316212383213
"120","NIP70_2006_1583",201.498346933487,18.762472394592
"121","SLK97_2006_1591",375.352952333968,17.8221433175042
"122","NIP151_2006_1592",190.80728591624,19.5573803217438
"123","NIP327_2006_1596",373.714341844337,19.0627085942645
"124","NIP440_2006_1601",271.748945171268,19.9016542334306
"125","NIP410_2006_1602",263.77269204502,19.7641606428548
"126","NIP245_2006_1605",302.040312240791,20.2813670557478
"127","NIP291_2006_1611",335.069560723869,17.8079218446163
"128","NIP404_2006_1612",249.445434990588,19.4969958113479
"129","NIP400_2006_1613",256.182018692321,19.6112566537808
"130","NIP402_2006_1615",254.452966994074,19.4952587145104
"131","THU185_2006_1633",393.798232711246,19.1321548765723
"132","THU142_2006_1634",348.250378958636,20.7758207546114
"133","THU234_2006_1635",377.211495772823,19.0149451957954
"134","THU190_2006_1636",372.710497775342,19.1215471370206
"135","NIP430_2006_1637",290.620907846864,21.3009505105185
"136","THU144_2006_1638",344.496045399477,21.1070008758889
"137","THU249_2006_1639",389.46120155084,19.1489094118529
"138","THU163_2006_1640",378.864835190215,19.2455782025416
"139","NIP267_2006_1641",304.680415409031,20.3140327224025
"140","THU143_2006_1642",339.019964501996,21.1523287482011
"141","NIP344_2006_1643",276.597838854108,20.023361222737
"142","NIP226_2006_1644",275.670717715534,21.3601895089136
"143","NIP415_2006_1645",275.606425350068,20.0490518802971
"144","NIP428_2006_1646",371.263649028788,19.2879633924621
"145","THU184_2006_1647",331.15463185295,21.25160701883
"146","NIP414_2006_1648",273.255141550977,19.920507388242
"147","THU151_2006_1650",441.51527606328,18.9445812432836
"148","NIP108_2006_1651",193.125666899681,18.3758802541097
"149","THU176_2006_1652",449.589410932698,18.8896521960988
"150","THU167_2006_1653",340.036657667502,21.2496051514429
"151","NIP276_2006_1655",291.31287423557,19.9216376207546
"152","NIP413_2006_1656",259.677952069809,19.8401573249955
"153","NIP411_2006_1657",252.824818900815,19.828396593325
"154","NIP380_2006_1663",300.359797104821,20.1728670537472
"155","NIP81_2006_1684",160.326896142728,18.737007782377
"156","THU154_2006_1687",213.501499676301,20.9660978262226
"157","THU133_2006_1688",212.696074968638,21.456292740473
"158","THU192_2006_1689",229.40377550971,20.6351284643803
"159","THU232_2006_1690",233.518008950114,20.6968896602732
"160","THU113_2006_1568",425.865458372477,20.2902777388289
"161","FOR52_2006_1617",180.01442597399,20.4202602063964
"162","FOR173_2006_1618",428.41940530892,21.0699041499648
"163","FOR54_2006_1619",266.518176629695,19.4100872106667
"164","FOR165_2006_1620",425.906884723722,21.1600352915088
"165","FOR57_2006_1621",269.958009820338,19.3547872905958
"166","FOR63_2006_1622",266.526154418435,18.7717135391108
"167","FOR179_2006_1623",429.136196633144,21.1220123539232
"168","FOR61_2006_1624",277.244829480331,19.150511706922
"169","RED44_2006_1683",194.810444311658,20.1650099658179
"170","RED11_2007_1562",49.4832258562563,14.376191159139
"171","NIP40_2007_1564",145.940946719093,16.8687502061021
"172","DRY8_2007_1565",893.944147399185,7.74286407232285
"173","KEN41_2007_1566",373.908143514061,22.7888031829834
"174","TIM3_2007_1585",53.4020349153709,16.836128053211
"175","SUD46_2007_1586",41.9899643671166,16.2860920164862
"176","SAU13_2007_1587",49.2964117027305,17.0224680687213
"177","PEM2_2007_1588",28.6692013423605,18.0692252340672
"178","THU37_2007_1662",2.8400296399811,17.407297520606
"179","THU36_2007_1584",15.2300003767014,14.6623525619507
"180","SLK11_2007_1658",10.605929357438,17.8385855309798
"181","DRY10_2007_1659",8.96823077385242,16.6031533461351
"182","NIP26_2007_1660",15.9209252372552,15.4228015064386
"183","THU39_2007_1661",23.1564264449533,15.4309683205946
"184","RED7_2008_1665",60.016708278208,13.1286083125251
"185","SLK34_2008_1666",335.065529984968,19.0278208322365
"186","SLK29_2008_1667",228.965526621362,18.1356749696997
"187","THU38_2008_1668",359.830922576964,18.8514271390801
"188","COC14_2009_1703",181.663764049826,11.7530929988217
"189","SLK10_2009_1706",106.401256422237,9.73662173775548
"190","NIP14_2009_1714",164.54700855102,9.76405516628243
"191","NIP12_2009_1718",168.219511978373,9.80917998443664
"192","THU21_2009_1719",183.580381850076,10.3850924173991
"193","COC16_2009_1720",215.919735186657,12.1484928502411
"194","SLK24_2009_1727",193.884749640672,11.3664770164262
"195","NIP23_2009_1708",115.293465830091,9.54293337998781
"196","NIP13_2009_1713",164.739415075755,10.7185413877744
"197","NIP10_2009_1717",170.352731904443,10.4114939620814
"198","SLK17_2009_1705",96.3743662785876,10.1808976006304
"199","NIP21_2009_1709",120.590522459361,9.57031355331193
"200","NIP20_2009_1710",135.66766712125,8.39926550554241
"201","NIP19_2009_1711",153.083650771588,8.31517999134366
"202","SLK22_2009_1704",83.6099273434355,10.5531806118083
"203","SLK13_2009_1707",109.902804564605,10.1518179673983
"204","SLK23_2009_1712",185.75500789909,8.77365314017634
"205","SLK26_2009_1715",170.853878961972,12.3651824191203
"206","RED10_2009_1716",222.148490602971,10.6749403661224
"207","RED7_2009_1725",270.529578642367,8.54134769702028
"208","SLK25_2009_1726",213.307728948577,11.2988106413172
"209","SLK63_2010_1729",174.093975687267,20.5017968121356
"210","SLK49_2010_1730",129.489116803886,17.7128585679882
"211","SLK65_2010_1732",130.671561554485,20.211802300662
"212","SLK64_2010_1733",142.263485028057,17.7746846068139
"213","NIP27_2010_1734",23.8255373251574,11.664609665515
"214","RED44_2010_1753",591.550472195036,20.2954388646323
"215","RED26_2010_1755",86.0691518977029,14.5545986175537
"216","HEA31_2010_1768",72.9143823342798,19.5056798166005
"217","WAW18_2010_1775",29.599391561879,16.8975196841317
"218","RED32_2010_1751",93.9293195759897,16.393149207841
"219","RED25_2010_1756",88.854720210666,14.288727387559
"220","FOR3_2010_1771",766.336344629944,10.5968319688525
"221","CHA10_2010_1589",36.6200001239777,12.5222578048706
"222","NIP41_2010_1731",83.326767284031,17.8383637096051
"223","NIP45_2010_1752",90.7447660222789,17.84495658518
"224","NIP35_2010_1767",109.93809113936,17.7919082641602
"225","HEA20_2010_1770",34.1530218127283,17.8105016032469
"226","KLK5_2010_1772",37.6799190463198,12.5472544777778
"227","TIM9_2010_1773",43.5359999286211,14.1424409807645
"228","TIM7_2010_1774",40.9662156445279,14.2610120269259
"229","TIM13_2010_1776",51.4852338178149,16.3594915078308
"230","RED27_2011_1701",187.485550679042,13.3830995760365
"231","NIP94_2011_1747",221.908924902104,16.5474358901676
"232","WAW12_2011_1749",135.273273999712,9.74594582920581
"233","TIM34_2011_1750",511.109236310777,18.046793565296
"234","RED114_2011_1778",257.863345282207,14.6972393511457
"235","RED32_2011_1789",233.109370957249,13.594033626158
"236","RED58_2011_1799",151.738474824462,13.5443661821062
"237","RED85_2011_1818",248.714167635598,14.1569963512577
"238","NIP66_2011_1835",270.784449374476,14.6423716102254
"239","FOR17_2011_1836",275.206680824777,16.1791687091859
"240","SAU20_2011_1837",689.610803391954,17.5366822693868
"241","RED124_2011_1958",294.944572089065,16.1051287132244
"242","KEN91_2011_1748",279.519999920482,17.8337380046576
"243","KEN27_2011_1832",245.014431389827,14.3589683846582
"244","FOR42_2011_1834",336.981104978208,18.5534196661774
"245","RED66_2011_1723",186.336279298731,13.6505154011418
"246","RED67_2011_1724",180.951968076142,13.6343022381086
"247","RED93_2011_1738",231.609651388466,13.9403787751129
"248","RED111_2011_1742",247.793751196711,15.2211587206186
"249","RED113_2011_1743",247.984865769681,15.2358063563022
"250","RED112_2011_1744",236.639999806881,14.8479995727539
"251","RED65_2011_1777",211.797264478595,14.9038426222488
"252","RED123_2011_1790",201.203080037827,14.8032014975677
"253","RED120_2011_1793",190.921657899527,15.0177663080462
"254","RED23_2011_1795",191.854518583581,13.4781656337001
"255","RED73_2011_1801",162.225394573439,13.4380143733507
"256","RED72_2011_1816",204.703149814089,14.8982238576855
"257","SLK95_2011_1817",220.885725021295,15.0094313851718
"258","SLK61_2011_1819",224.395758003653,13.9655001292933
"259","SLK64_2011_1820",207.47671628333,14.1487917742009
"260","RED84_2011_1823",217.757679117048,14.4962512163005
"261","SLK84_2011_1669",158.330957362653,14.4771138596689
"262","SLK40_2011_1693",66.6555955308771,14.0883410160478
"263","SLK46_2011_1694",67.5290128589633,13.8323323653942
"264","SLK45_2011_1695",87.2959620617424,16.0236360787339
"265","NIP34_2011_1696",100.414931382218,16.619022865818
"266","SLK79_2011_1697",143.087100319079,17.0735294723433
"267","NIP47_2011_1698",150.51712594345,16.3043243643486
"268","SLK75_2011_1699",155.059264764233,16.8552358156523
"269","NIP54_2011_1735",189.300107679712,15.2575016113153
"270","SLK103_2011_1736",196.590462020228,15.0723490588685
"271","SLK71_2011_1745",162.399134378671,13.6950855089989
"272","SLK85_2011_1781",146.219023389104,17.0536687381066
"273","SLK87_2011_1782",134.5540307646,18.6594117406388
"274","SLK48_2011_1785",116.677839317785,15.7867168590943
"275","SLK88_2011_1786",130.673143463632,17.0406839314697
"276","SLK47_2011_1788",137.947362655063,13.2958918630174
"277","NIP40_2011_1791",152.349150229491,16.9522036810654
"278","SLK38_2011_1798",109.250205593619,13.7578015792259
"279","SLK50_2011_1805",162.615396621698,14.6033738899613
"280","SLK70_2011_1807",157.609579345219,16.2224335304592
"281","SLK51_2011_1808",167.924404679244,14.3926553501509
"282","NIP55_2011_1811",187.016802702555,15.2145740344038
"283","SLK82_2011_1824",183.776883542038,16.7435264085963
"284","COC25_2011_1827",299.089874476545,15.3886976349522
"285","THU33_2011_1829",103.326292019141,12.6323707392887
"286","RED82_2011_1800",177.32942809267,14.5262086024776
"287","RED101_2011_1802",157.356556433374,17.3726519986618
"288","RED106_2011_1803",181.198308286002,14.9865246414852
"289","RED96_2011_1804",177.445805436444,14.6573548365731
"290","RED107_2011_1779",156.799587049061,17.5382197276486
"291","RED118_2011_1780",168.854908064012,14.6776239557174
"292","RED100_2011_1783",180.19898520226,14.1745588712577
"293","RED54_2011_1784",168.163103081567,14.2652762926028
"294","RED24_2011_1796",159.652876615371,13.0866190725623
"295","RED22_2011_1797",152.065398763266,12.9894405339049
"296","RED51_2011_1670",234.400832178195,13.4288115478697
"297","RED36_2011_1671",228.333395620115,13.403509488071
"298","SLK147_2011_1700",358.225902971795,17.3132956943102
"299","RED91_2011_1702",228.612512870581,13.3547711472099
"300","RED35_2011_1721",230.155574645672,15.3101917771732
"301","RED121_2011_1722",208.045806825985,13.5243017838298
"302","SLK101_2011_1737",190.856723246344,15.0296218841534
"303","SLK57_2011_1739",175.967476300042,12.9771182131103
"304","SLK132_2011_1740",263.768736091755,18.6350051819571
"305","SLK55_2011_1741",177.838584398322,13.8196600055821
"306","THU57_2011_1746",241.514039127223,16.2250356782091
"307","RED55_2011_1787",212.622541210603,14.8378143779708
"308","RED53_2011_1792",209.518819097833,13.6943511831651
"309","RED122_2011_1794",279.958057237375,15.1329844445606
"310","RED26_2011_1806",178.097684141147,13.0342003731979
"311","RED29_2011_1809",199.979290987933,13.6365821960848
"312","SLK76_2011_1810",170.122449685323,14.6847355940425
"313","RED103_2011_1812",207.558666318538,16.7767011679855
"314","RED50_2011_1813",248.013087195083,14.5316655534926
"315","RED52_2011_1814",231.176321112225,13.6588971206908
"316","SLK60_2011_1815",175.041346085164,14.0572950932665
"317","SLK35_2011_1821",120.229660968732,11.4460959975441
"318","SLK65_2011_1822",169.264907656159,13.7054961957321
"319","THU58_2011_1825",246.745480390517,15.7732137957208
"320","THU50_2011_1826",218.681029010905,15.8162255137678
"321","THU51_2011_1828",234.137592934268,16.7735201105062
"322","THU80_2011_1830",333.800171648003,17.5814456133817
"323","THU22_2011_1831",78.6842717472679,8.49001361020797
"324","PEM25_2012_1933",176.168868170522,22.6333585663846
"325","WAW17_2012_1934",31.885104322599,17.5975931021902
"326","KEN103_2012_1853",300.39891939044,24.5917366943359
"327","KEN36_2012_1917",11.5001268418129,18.3862812713062
"328","FOR59_2012_1935",489.270782189234,23.4615200614929
"329","RED103_2012_1757",222.932411199424,21.6361512168761
"330","RED41_2012_1758",233.864542815635,19.8367965635065
"331","SLK73_2012_1759",376.907452739716,21.0450346150725
"332","NIP104_2012_1761",460.242577596619,21.6906786459716
"333","NIP59_2012_1762",303.881877066895,20.0797999946439
"334","NIP63_2012_1764",248.080002129078,19.6313819885254
"335","SLK26_2012_1765",97.1329068516122,15.6744946432895
"336","SLK72_2012_1766",351.101067619417,20.7454203165941
"337","NIP24_2012_1838",148.516537599526,17.4826572433056
"338","RED69_2012_1839",195.602003542312,19.8898378236257
"339","SLK101_2012_1840",352.468836092231,21.4428552240448
"340","KLK8_2012_1841",13.6689680003859,18.3722728835804
"341","RED53_2012_1842",214.234885847947,19.8382195684107
"342","RED61_2012_1843",178.175744013826,20.1103941842993
"343","RED49_2012_1844",225.744413116981,19.2432618300271
"344","RED57_2012_1845",204.774394503998,20.345407332208
"345","SLK91_2012_1846",367.54894837285,21.2964332591008
"346","NIP60_2012_1848",382.034808132244,21.167393083659
"347","RED28_2012_1849",108.644037306466,15.7683826914563
"348","SLK32_2012_1850",122.608240952076,16.7304898416066
"349","SLK74_2012_1851",325.141006850392,20.3175013119665
"350","TIM9_2012_1852",17.9811288319116,18.0987118932597
"351","RED94_2012_1854",242.574740505073,20.6932751667209
"352","SLK29_2012_1855",100.454839824614,16.4391430405411
"353","KLK13_2012_1856",14.330536811958,19.5200998598326
"354","SLK82_2012_1857",324.056507332224,20.5407729255769
"355","THU35_2012_1858",304.485578796007,20.6190052272489
"356","THU65_2012_1859",464.864556640591,21.8896556028742
"357","TIM7_2012_1898",8.49574930369084,17.6442827956621
"358","RED60_2012_1899",226.477647145131,20.1769363071579
"359","RED66_2012_1900",198.003131765391,19.9381275391914
"360","RED39_2012_1901",275.521128230525,21.1247247107943
"361","RED52_2012_1902",246.281076877147,19.9335126269769
"362","TIM47_2012_1903",158.349333932364,22.716514934193
"363","WAW5_2012_1904",3.88785382710635,15.809832411814
"364","RED64_2012_1905",211.58476837102,19.595298617317
"365","RED72_2012_1906",220.477466556287,20.284673127375
"366","KLK11_2012_1907",11.5635374162067,18.6242952022423
"367","RED51_2012_1908",250.56379427183,20.1671905389783
"368","RED59_2012_1909",190.123132371084,18.9488392449244
"369","SLK97_2012_1910",409.628789894049,21.3568888214355
"370","NIP62_2012_1912",259.515505497062,20.728117342976
"371","RED38_2012_1913",273.845112429256,20.5622538563865
"372","SLK71_2012_1914",243.009515291626,19.458811531344
"373","SLK81_2012_1915",316.974407362451,20.4330130129444
"374","WAW4_2012_1916",6.92989308727174,15.5972988863054
"375","RED71_2012_1918",222.570578363471,20.3480531660502
"376","SLK20_2012_1919",104.791658481156,16.0500839140357
"377","HEA9_2012_1920",40.9217507547776,18.6910270623068
"378","TIM27_2012_1921",105.590854573512,21.0564924842953
"379","RED58_2012_1922",213.209587489449,20.179301226477
"380","RED63_2012_1923",199.316429015102,19.8852573676945
"381","CHA8_2012_1924",4.24728488922119,17.0429310516645
"382","RED34_2012_1925",159.027392546336,18.2475047180618
"383","RED50_2012_1926",250.484183318027,20.2546111248774
"384","SLK93_2012_1928",343.638345845298,20.8988427574222
"385","NIP32_2012_1929",269.663401617012,20.0970419191467
"386","NIP61_2012_1930",335.499921597542,20.6748911330156
"387","SLK105_2012_1931",334.47371718032,23.9971347263881
"388","SLK47_2012_1932",350.733712922377,21.0607873333387
"389","RED62_2012_1936",201.903628947644,20.0568539011768
