"","Fire_ID","ppt_tsm","tmax_tsm"
"390","RED70_2012_1937",186.994948587094,19.6255025519434
"391","SLK85_2012_1760",260.345253676932,20.0031042098999
"392","NIP49_2012_1763",163.889920220682,18.7208491052716
"393","COC10_2012_1911",37.4945881006921,16.9174687484416
"394","SLK79_2012_1927",212.149955388224,19.3243419162014
"395","RED31_2013_1862",101.185196272783,19.6715174201609
"396","SLK45_2013_1863",42.6091225587592,20.5692839680886
"397","RED56_2013_1884",118.044172594873,20.345139311372
"398","SLK23_2013_1885",2.7571692505234,17.986840718968
"399","RED41_2013_1888",83.5154134928061,19.4002413184496
"400","NIP51_2013_1874",56.7411569005862,19.1991546042885
"401","SLK18_2013_1878",0.670000016689301,23.1078223546346
"402","SLK24_2013_1895",2.68091415913642,17.7984493618498
"403","SLK41_2013_1897",55.0389712740083,20.9458420360601
"404","SLK27_2013_1869",0.629999995231628,18.8941785274668
"405","SLK21_2013_1890",49.3100042836031,15.2084744315434
"406","SLK31_2013_1891",58.5384979359562,17.6396642304304
"407","SLK43_2013_1896",12.5413055633498,18.279696397494
"408","NIP44_2013_1864",125.456695281738,18.4201942011772
"409","NIP45_2013_1867",75.5918214497561,16.2769519747583
"410","NIP43_2013_1868",117.292591173951,17.9986613930552
"411","THU16_2013_1877",98.3603333966567,14.4583137153399
"412","NIP23_2013_1894",38.0540889898559,16.6969094502632
"413","NIP48_2013_1860",98.5952102479966,20.1302252192246
"414","SLK25_2013_1861",40.2462143350611,14.8473915955515
"415","RED32_2013_1865",98.9417080473775,20.0397235584813
"416","NIP50_2013_1866",59.7637819372691,19.5412125434631
"417","NIP40_2013_1870",54.0852412696808,21.4591662960668
"418","SLK19_2013_1871",60.6567986399659,15.2193669830726
"419","NIP53_2013_1872",95.7221268153421,18.68536180229
"420","SLK16_2013_1873",40.5888030516834,16.2345780455858
"421","SLK35_2013_1875",127.646751002047,18.8565701621753
"422","NIP19_2013_1876",110.026482021423,19.3262082799422
"423","NIP21_2013_1879",59.771656426021,13.8392593656267
"424","NIP11_2013_1886",13.5022877074989,15.6212861564327
"425","NIP25_2013_1887",69.8317896866864,15.6492586416615
"426","SLK22_2013_1889",40.0516446590107,15.7193112259518
"427","RED24_2013_1892",141.292884434734,19.909798414141
"428","SLK37_2013_1893",87.8153792272649,19.3290556281144
"429","SLK13_2014_1881",229.528840888824,18.112721494266
"430","RED8_2014_1882",60.826467587679,14.5221686371128
"431","RED29_2014_2017",304.120594372801,18.8417611671358
"432","RED4_2014_2019",109.030448691555,12.4793469893239
"433","RED17_2014_2020",294.664930070887,15.3152648573987
"434","RED10_2015_1960",70.7704180701484,13.665313190653
"435","COC12_2015_1961",198.811457855013,18.4000324327119
"436","SUD38_2015_1970",284.240546911964,19.8486543387944
"437","COC13_2015_1977",161.923359500919,15.0744823440545
"438","RED11_2015_1986",70.3505430030621,15.6159724995241
"439","RED7_2015_1998",63.6491196641813,13.8821569360811
"440","RED59_2015_1962",129.779307112533,17.2602314799541
"441","SLK55_2015_1963",124.510309824738,18.1584798032173
"442","NIP20_2015_1965",85.1724039965038,11.5870486512969
"443","SLK19_2015_1967",60.6306894484032,14.032565137002
"444","NIP31_2015_1972",126.672145420521,16.5230116942187
"445","NIP32_2015_1973",166.272547663027,14.7850560588221
"446","SLK23_2015_1974",185.900094488319,14.7586279815098
"447","SLK30_2015_1975",132.812135407122,15.4006274087088
"448","NIP24_2015_1976",145.536367468244,17.0828869071133
"449","NIP23_2015_1979",93.8769743518588,14.7109476533303
"450","SLK67_2015_1982",155.491743791694,17.4568650851111
"451","NIP19_2015_1984",53.3975740701568,13.2794371970386
"452","SLK36_2015_1985",123.387368665157,15.7064151843169
"453","SLK62_2015_1988",164.853224923842,17.1741815839495
"454","NIP30_2015_1990",149.214523829735,14.7517758642226
"455","NIP17_2015_1991",90.6118548517387,13.9101985125845
"456","NIP38_2015_1995",133.614918850882,16.1888582030008
"457","KEN28_2015_1959",123.481659309356,12.8845232584591
"458","RED24_2015_1966",128.87365507006,16.8484766560216
"459","RED44_2015_1968",298.031443068795,18.5545460747386
"460","KEN5_2015_1971",4.01951634466118,8.79579205150548
"461","RED25_2015_1983",165.02663503396,17.8205218547026
"462","RED46_2015_1996",142.590519970401,17.5419701085792
"463","RED50_2015_1999",220.781811971592,18.4769308098539
"464","SLK53_2015_1969",199.096974859689,16.2357720555486
"465","SLK32_2015_1980",113.436612598134,14.7550632895493
"466","SLK21_2015_1981",150.735836818365,15.1720659409783
"467","RED58_2015_1987",154.131698325506,16.6021273459917
"468","SLK41_2015_1989",144.269174420845,14.9750078113431
"469","SLK28_2015_1992",169.634752032198,15.0828408017571
"470","RED17_2015_1993",91.1273680627346,14.5496932394229
"471","RED16_2015_1994",88.2096675189935,14.5096326372133
"472","SLK57_2015_1997",180.004280338435,16.1653893468582
"473","RED3_2016_2005",53.8090163093782,8.18498056285068
"474","SLK29_2016_2007",186.863243410138,18.6962934445551
"475","KEN18_2016_2014",54.0200709038718,10.4129312977684
"476","NOR32_2016_2002",212.60009034257,19.878213751806
"477","SUD35_2016_2006",105.795148610004,16.0213513260796
"478","WAW7_2016_2010",38.5450525075282,9.58210891309071
"479","APK20_2016_2015",201.103832500423,22.3352695510773
"480","SLK23_2016_2000",148.187031150097,19.125109543403
"481","THU19_2016_2001",46.6763740280455,11.0683062229761
"482","NIP12_2016_2003",40.3622112519632,11.0077554579814
"483","HEA4_2016_2004",49.6256899651721,10.5579673450045
"484","HEA5_2016_2011",56.4431967821154,10.9419854924899
"485","SLK6_2016_2012",0.760638287726869,22.3878301904557
"486","NIP15_2016_2013",24.2933874105132,12.3109462852416
"487","SLK30_2016_2016",192.256763891897,17.6263980681194
"488","NIP23_2016_2022",141.724725897629,16.3686373232572
"489","RED23_2017_1941",105.433063459172,18.5419712761797
"490","NIP105_2017_2112",153.878646206985,18.919702770908
"491","RED54_2017_2113",164.109300999662,19.1250247658343
"492","SLK237_2017_1939",397.909289122588,18.3724330058465
"493","SLK42_2017_1949",181.614017633398,19.3264995858744
"494","SLK36_2017_1950",201.248204937648,18.910521033606
"495","SLK102_2017_1956",184.280731261893,19.0381460114908
"496","SLK115_2017_2023",170.095263354088,18.571368970369
"497","SLK200_2017_2026",223.558992650107,19.9931621599558
"498","SLK175_2017_2072",198.045158480536,19.5645029459347
"499","THU58_2017_2073",299.946109944629,20.0912899638914
"500","SLK43_2017_2075",174.901661964406,19.3791113155991
"501","SLK82_2017_2076",184.21895348376,18.8307204523752
"502","SLK23_2017_2077",161.608766820589,19.3079947220342
"503","SLK122_2017_2081",161.258492890315,18.9261174801007
"504","SLK157_2017_2082",181.990169632221,19.3892541877328
"505","SLK44_2017_2083",174.014191179968,18.9098271844107
"506","THU59_2017_2085",311.544494963734,19.9254851671407
"507","THU61_2017_2087",306.154650265885,20.0648541032222
"508","SLK26_2017_2089",153.298073162353,19.4702804286872
"509","THU31_2017_2093",191.982915659882,21.6954235748543
"510","SLK63_2017_2096",180.643282132604,18.6730427244915
"511","SLK162_2017_2100",200.771754317939,19.1519916136683
"512","SLK68_2017_2101",178.882510672398,18.5439624172252
"513","SLK38_2017_2105",207.982108010537,19.8984355546621
"514","SLK33_2017_2106",174.74272157573,19.3422429991274
"515","SLK17_2017_2107",164.522763599204,18.759764584212
"516","SLK52_2017_2110",204.459216797194,19.0667951841424
"517","NIP12_2017_1952",150.150984642936,18.6343525120469
"518","NIP75_2017_1954",209.426388771607,19.6703542338477
"519","NIP99_2017_2094",309.430217847163,17.716598093538
"520","RED34_2017_2025",183.191153181367,18.9121110775123
"521","RED69_2017_2092",207.380077152552,19.6519466392973
"522","RED56_2017_2098",182.002559995505,18.8645176972524
"523","RED103_2017_2102",201.080476911298,19.6199311279164
"524","NIP78_2017_1942",212.641176760197,19.6833846933701
"525","NIP37_2017_1945",170.397598241974,19.2543379074662
"526","NIP40_2017_1953",181.471320175126,18.5416674347698
"527","NIP46_2017_1955",217.998073439327,19.5324613544919
"528","NIP64_2017_1957",185.368250187776,19.3801713090352
"529","NIP54_2017_2027",201.424576604715,18.7822643502966
"530","SLK96_2017_2074",167.929602968865,19.1592725784826
"531","NIP29_2017_2078",157.516993413595,19.0369456435621
"532","NIP77_2017_2079",216.530859642973,19.7877675725723
"533","NIP9_2017_2090",162.883227450771,17.700018328052
"534","NIP39_2017_2091",179.512306419722,19.5230639793255
"535","NIP98_2017_2097",184.795461870686,19.290424794889
"536","NIP65_2017_2103",184.464562063435,19.3445546930983
"537","NIP11_2017_2104",125.708149510346,17.4940458752507
"538","NIP38_2017_2111",169.68732245143,19.1972967539372
"539","NIP95_2017_2114",167.87937410694,19.5588066231121
"540","SLK45_2017_1940",190.487253033946,18.4837079849123
"541","SLK8_2017_1947",130.369025934149,16.886169535633
"542","SLK32_2017_1948",180.698963911964,18.6703238342445
"543","SLK129_2017_1951",142.710188636669,19.8846348704714
"544","SLK64_2017_2086",195.86151894987,18.8439482178069
"545","RED87_2017_2088",192.861688502151,19.0339532549269
"546","SLK7_2017_2099",150.782814205227,17.0249796734061
"547","SLK187_2017_1946",188.094762009847,19.7070009140741
"548","NIP32_2017_2024",174.974684164778,19.6604213915072
"549","NIP68_2017_2080",213.115390174189,19.8139327112135
"550","NIP73_2017_2084",187.36060331979,19.5112585997462
"551","SLK103_2017_2095",185.26148022,19.6360795856376
"552","NIP13_2018_2031",124.81594554263,18.7196728811881
"553","RED30_2018_2032",18.5086481652996,13.5154009957636
"554","FOR24_2018_2039",250.638431125016,23.0150170571036
"555","RED82_2018_2040",89.1927262401904,21.3499629480931
"556","RED170_2018_2052",22.3445911915489,14.4924361044895
"557","SLK19_2018_2054",97.638550307686,16.0222496312638
"558","KEN71_2018_2063",184.657636642833,21.6254006247818
"559","PAR33_2018_2071",124.731625756492,19.9700195701338
"560","NIP30_2018_2115",152.563937869908,18.7545837967674
"561","RED55_2018_2124",113.234450543523,18.4317726542118
"562","RED81_2018_2127",89.5916734250257,21.3373615636374
"563","RED78_2018_2138",89.7021669871771,21.2688782906918
"564","KEN77_2018_2140",167.901860359443,22.5039061233344
"565","RED76_2018_2147",72.261334207182,21.4355503689102
"566","RED70_2018_2149",153.387998227738,20.9530814040585
"567","TIM12_2018_2153",156.072265915453,22.135607730333
"568","RED109_2018_2155",54.8350389534608,19.7992082089186
"569","RED110_2018_2030",163.81091590066,21.8077274092606
"570","RED108_2018_2033",92.8355581929117,21.5930988497014
"571","THU52_2018_2036",323.695297539129,21.5297092763137
"572","SLK51_2018_2046",167.238067815804,20.1431843243104
"573","SLK48_2018_2047",185.670513681667,19.3812329725402
"574","RED80_2018_2049",92.4872359528721,21.6679252368086
"575","THU36_2018_2051",293.843382709532,20.881567348778
"576","SLK23_2018_2056",103.519619141647,16.5972598411923
"577","SLK37_2018_2058",81.1078026328432,19.8232317598243
"578","RED86_2018_2060",95.111060066885,21.4897202804998
"579","RED103_2018_2061",110.220330530551,22.125097947457
"580","RED97_2018_2064",108.286693837249,22.090526475377
"581","SLK68_2018_2065",225.552767127587,19.3715502754839
"582","SLK18_2018_2068",105.749091758454,16.1852455156925
"583","RED96_2018_2116",101.820006650103,22.1337556390904
"584","SLK117_2018_2117",216.52276372872,21.2086461372782
"585","SLK56_2018_2118",157.392123610215,21.2501245415461
"586","SLK67_2018_2123",209.37184259477,19.3420622669805
"587","SLK49_2018_2128",164.233606990646,20.9132237934395
"588","SLK162_2018_2133",328.152536528981,21.6076248749578
"589","SLK113_2018_2135",155.245661888487,23.9615510830209
"590","SLK26_2018_2142",102.590554813566,15.5537202071637
"591","SLK55_2018_2143",148.033006019271,20.2331397778964
"592","SLK22_2018_2144",105.813515685427,17.299674908574
"593","RED60_2018_2150",139.595410057607,19.308584935836
"594","SLK27_2018_2154",105.089045143763,18.8787527286799
"595","RED115_2018_2156",144.951851651073,22.8471442914856
"596","NIP40_2018_2037",182.695836646401,20.7409776540903
"597","NIP29_2018_2055",152.846056101783,19.5005420464973
"598","NIP31_2018_2059",191.17816735294,20.3652989373135
"599","NIP10_2018_2066",126.872560944474,18.4036222759046
"600","NIP20_2018_2146",113.256440365467,18.9380813743383
"601","NIP16_2018_2157",138.336488792129,19.613573562228
"602","NOR68_2018_2028",117.893730372049,22.3567150738406
"603","NOR72_2018_2035",170.24788445198,22.107550869835
"604","PEM7_2018_2038",178.847847981948,23.4293481646844
"605","NOR56_2018_2044",120.438336669627,22.3985942057893
"606","NOR62_2018_2053",116.645867744778,22.1716353578232
"607","NOR46_2018_2069",163.930337331097,19.4765567680586
"608","NOR69_2018_2119",105.559202431481,22.7845616962599
"609","NOR25_2018_2121",126.464604230526,19.4404572554625
"610","SUD83_2018_2125",121.201738958773,20.1541417785313
"611","NOR42_2018_2129",136.413660693471,19.7278909034948
"612","NOR61_2018_2134",177.988069757976,20.3356905887001
"613","NOR19_2018_2136",142.35912994825,22.1264059989543
"614","PEM6_2018_2137",154.148139041373,24.0642567510515
"615","NOR55_2018_2141",124.890712650645,22.3369156847645
"616","RED38_2018_2029",107.651664895734,17.5935934782405
"617","RED67_2018_2070",143.23724019474,18.7584064716079
"618","RED57_2018_2130",106.526514436101,17.4756402625628
"619","RED52_2018_2148",127.921580379578,18.9800298052316
"620","RED121_2018_2158",181.678391080478,19.5040379557116
"621","NIP5_2018_2048",27.8263334667339,14.0388890073741
"622","NIP32_2018_2050",168.986427983355,17.7209337543306
"623","NIP45_2018_2132",199.994103358702,18.0594178828359
"624","NIP49_2018_2152",221.545737926606,19.0796298377687
"625","COC36_2018_2159",243.129830465378,18.0790041434665
"626","NIP37_2018_2034",202.201347203737,19.6989562431078
"627","SLK44_2018_2043",194.381971193268,19.2925989623242
"628","TIM6_2018_2045",119.243199556404,21.333920050727
"629","NIP27_2018_2057",117.763811998604,19.2026301115257
"630","SLK57_2018_2062",143.148643284486,19.6322000317301
"631","SLK53_2018_2067",137.935610205991,19.9818195859176
"632","NIP53_2018_2122",194.457353064848,21.1032496433632
"633","NIP24_2018_2151",111.457759617731,19.1210953696021
"634","COC20_2018_2041",163.250738611122,20.3846835120996
"635","HEA12_2018_2042",170.972318998224,19.9569493098044
"636","COC14_2018_2126",174.915761428856,22.0882673425925
"637","COC15_2018_2139",167.686913734714,20.9406211136171
"638","COC8_2018_2145",132.796015216488,22.7046837797478
"639","COC10_2019_2162",126.201710095642,18.0026759334772
"640","RED44_2019_2165",84.2193755993061,16.2718334320544
"641","FOR2_2019_2166",44.815754102595,9.61233493336086
"642","TIM2_2019_2173",87.4469812552949,13.5276793361438
"643","RED14_2019_2176",36.2699613362011,11.9789166932553
"644","NIP11_2019_2179",176.576866002434,16.0231510131171
"645","RED37_2019_2185",86.4638255025016,17.5170025025438
"646","RED49_2019_2189",77.6903527513234,16.9319519319644
"647","RED75_2019_2192",172.302999151084,20.4340110778809
"648","RED45_2019_2169",104.0108508951,16.8286542991616
"649","RED39_2019_2172",89.1607610348476,16.5832674200189
"650","RED59_2019_2180",154.842729279517,19.2307460678629
"651","RED23_2019_2164",53.9996003482288,14.3925066871123
"652","RED38_2019_2171",94.9842096241223,16.8602307381563
"653","RED57_2019_2174",162.238349698672,18.4173107147217
"654","RED40_2019_2177",92.7501089632536,17.1705058781176
"655","RED17_2019_2178",45.2684414966552,13.6371915194168
"656","RED25_2019_2181",59.0567980124288,14.6331177414486
"657","RED30_2019_2182",46.0187584026382,15.5405055307874
"658","RED24_2019_2186",72.3542017556091,13.8903921311762
"659","RED60_2019_2190",110.565905866022,20.1945528254987
"660","RED62_2019_2193",116.134250989986,20.4370722983847
"661","SLK40_2019_2163",168.56502735555,18.5225872302329
"662","SLK38_2019_2167",184.311605819253,19.9174853784898
"663","SLK33_2019_2168",127.459615889615,20.0480382038861
"664","SLK39_2019_2170",174.712204753051,20.2740091298865
"665","SLK37_2019_2175",162.47228389823,19.7387590240306
"666","SLK41_2019_2183",182.719066394063,19.8998836161016
"667","SLK31_2019_2184",74.1612932021122,19.1454067711574
"668","SLK22_2019_2187",120.072398589106,17.4376548823395
"669","SLK8_2019_2188",40.3366715559149,13.3449861050642
"670","THU4_2020_2161",24.2730768614312,6.92263630306159
"671","RED49_2020_2210",269.843160118391,18.8876950379509
"672","CHA3_2020_2213",356.763467870765,12.7243070985804
"673","RED9_2020_2216",100.461713430492,14.5873543237878
"674","NIP47_2020_2196",263.743241790009,18.1861040438748
"675","SLK26_2020_2197",256.775195316819,18.8124125572286
"676","SLK25_2020_2201",255.178631775368,18.5494859116709
"677","NIP30_2020_2202",203.558317260932,15.9847534989889
"678","NIP46_2020_2203",257.91384720191,18.0639346196101
"679","NIP51_2020_2206",326.714075400873,18.9091827133555
"680","NIP26_2020_2207",188.028668133723,18.6133095803702
"681","NIP45_2020_2208",223.428114470955,19.0292186459561
"682","COC11_2020_2212",267.171752499059,19.0334332518665
"683","COC12_2020_2215",251.189147014345,18.3502925385326
"684","SLK37_2020_2160",240.425026681001,16.3069473486296
"685","RED12_2020_2194",147.292332281364,14.4443476273238
"686","RED22_2020_2195",177.600358977524,16.0811119642427
"687","RED8_2020_2198",134.038384179074,13.7861895352502
"688","RED24_2020_2199",206.311111508392,15.9238588021328
"689","SLK36_2020_2200",295.14201986764,17.5377099267368
"690","RED29_2020_2204",197.981582227105,16.9581443928623
"691","SLK3_2020_2205",130.386707379231,13.6441806800782
"692","RED18_2020_2209",201.090861224713,16.0252741196745
"693","NIP40_2020_2211",161.509495674214,22.398446975498
"694","SLK48_2020_2214",280.522927237607,20.2562075649518
"695","SLK47_2020_2217",306.29654514089,20.4689352952041
"696","RED30_2020_2218",68.9650607763032,12.4883139065885
"697","RED27_2002_191",123.474457969128,16.2994046455941
"698","DRY10_2002_75",114.091415508401,10.9225892523297
"699","NIP16_2002_77",117.573808738169,11.0549371264914
"700","THU16_2002_102",101.516662274891,7.72775165678166
"701","RED47_2002_92",220.840404622518,16.784261705507
"702","RED23_2002_168",133.280590848759,16.0659610305296
"703","RED21_2002_170",196.37406790897,16.4372200929272
"704","RED60_2002_175",206.243584064486,16.8008049889133
"705","RED39_2002_90",131.91423470142,15.5164802065723
"706","RED66_2002_181",115.509967473799,16.7886637471831
"707","RED5_2002_185",117.681234366498,15.2837973625012
"708","NIP72_2001_68",159.372291141427,20.5311094373555
"709","KLK2_2001_10",31.5179519021367,12.6581775481442
"710","PEM3_2001_11",26.6765715798592,8.9234480690687
"711","PET1_2001_50",178.279997676611,18.3991184234619
"712","SLK3_2001_39",143.042127354884,19.6245873090563
"713","SLK44_2001_67",130.868241033351,20.6947302189202
"714","SLK47_2001_69",193.152498988468,20.1667675365101
"715","NIP53_2001_1",0,22.0540858305526
"716","NIP39_2001_2",57.5190366739664,20.3917943534501
"717","NIP73_2001_41",169.996390607362,20.6469956861622
"718","SLK45_2001_44",260.012522358078,20.3459748276719
"719","NIP74_2001_70",147.977323784008,20.6544253523921
"720","NIP35_2001_5",71.5834893393537,19.0849327560889
"721","NIP24_2001_7",76.5447643911137,18.818939074348
"722","NIP26_2001_47",69.0067295718894,18.8681803490134
"723","COC15_2001_48",67.2239585527805,18.6309764804663
"724","PEM9_2002_104",352.379017107636,19.7525623489031
"725","SLK19_2002_172",179.629026122886,14.8965200435447
"726","NIP54_2002_173",186.759880811503,16.4123437965059
"727","RED34_2002_190",129.542556072066,15.7854059032407
"728","NIP81_2002_96",200.992320630709,17.380272334167
"729","RED55_2002_95",258.898245261436,16.3549048847622
"730","RED41_2002_169",156.524397273967,15.9664546652567
"731","RED63_2002_171",213.087988220888,16.8767923912014
"732","NIP83_2002_88",141.235644195816,17.3078915668594
"733","NIP55_2002_164",143.98018741681,17.1105973703521
"734","SLK70_2002_166",150.867439348854,17.6532996578097
"735","NIP38_2002_97",160.411311341919,16.2779069633264
"736","COC9_2002_100",153.894509585971,16.9609252818693
"737","NIP56_2002_174",175.598730058629,16.9579047055693
"738","NIP79_2002_189",144.165508439972,17.9372272491455
"739","SLK17_2002_193",188.062058067371,14.9426541617482
"740","SLK5_2002_12",59.1699313951224,15.5436961698248
"741","SLK6_2002_13",99.7853957445309,17.4266630224523
"742","SLK7_2002_14",80.1876406796608,16.9341364491396
"743","SLK1_2002_16",97.6568155471824,16.117854207294
"744","SLK8_2002_18",88.0003788917506,17.427611287856
"745","SLK2_2002_51",93.5517231165862,13.60718370085
"746","SLK3_2002_52",94.2249638346199,13.6183761225177
"747","SLK11_2002_54",32.145622404935,12.3538911066956
"748","SLK12_2002_55",36.0243411515628,13.5868218325938
"749","SLK36_2002_56",92.0000994927157,16.4404075336456
"750","RED40_2002_91",119.220526733136,16.0701138123537
"751","RED56_2002_167",130.569061054134,15.9258437697642
"752","NIP101_2002_176",101.355133651105,18.3471617234492
"753","SLK21_2002_177",77.1034098613438,14.8266229530176
"754","SLK68_2002_178",118.931919943659,16.9550015148364
"755","SLK54_2002_179",144.435695431917,17.1578862950283
"756","NIP48_2002_180",88.6493412921795,16.115182784841
"757","NIP47_2002_182",90.7278675812108,16.0146432723199
"758","RED38_2002_186",124.536927474201,15.2473399704749
"759","RED1_2002_15",119.905106931583,16.9923453466432
"760","NIP52_2001_3",0,19.0801498113054
"761","NIP54_2001_40",468.035933793046,5.82155999904726
"762","RED60_2001_42",205.449317072192,19.8005654098641
"763","SLK24_2001_43",53.5161704994932,20.5024435192236
"764","RED61_2001_65",188.976964371545,19.5027980123247
"765","NIP55_2001_66",26.849372809968,19.9140048577841
"766","RED48_2001_72",55.9836988297044,18.4506126666556
"767","NIP22_2001_46",16.4971383527656,19.9704120314557
"768","NIP77_2001_49",283.995228490151,18.7520441877733
"769","SLK47_2002_73",272.527844019084,15.4637584267848
"770","NIP51_2002_94",176.408127211581,16.7311466737562
"771","NIP75_2002_76",228.134247385904,15.2925024413711
"772","NIP85_2002_103",206.564585199116,15.9827509321561
"773","COC19_2002_74",143.327661824401,17.7508398464748
"774","SLK4_2002_17",67.6225528100561,15.8699533420261
"775","COC12_2002_53",76.9301634480352,16.5995838603035
"776","SLK31_2002_89",104.326691637625,16.3958322165469
"777","RED57_2002_163",127.841572559621,15.8221113845914
"778","SLK30_2002_184",127.291607757482,16.0343852725163
"779","RED37_2002_187",125.002519192298,15.375655163659
"780","SLK1_2001_63",139.932485410842,20.1728528803045
"781","SLK5_2001_38",136.780473551101,20.3242076557769
"782","SLK4_2001_64",129.320418726582,20.9373257713173
"783","SLK6_2001_37",120.48165246516,20.3637484372672
